1,1.0,723.0,47.0,52.0,43.0,car,0.859375
2,1.0,723.7625242009556,47.20145733968494,50.474951598088865,42.59708532063012,car,0.859375
3,1.0,724.7124693348089,47.293847605685,49.516213985989,42.412304788629996,car,0.859375
7,1.0,724.0518019225433,45.969293975758376,49.7833912845465,43.86071209435141,car,0.859375
11,1.0,725.0706873197347,46.36879616024497,48.77801132143918,42.83550022450038,car,0.859375
12,1.0,724.6097547151004,46.80060525457784,49.11892311871566,42.882341282012796,car,0.859375
13,1.0,724.8157430552978,45.997564216429396,49.152397195433196,43.50143905569092,car,0.859375
19,4.0,724.6200266939722,46.26184153481189,49.02079908886094,44.30534261492221,car,0.859375
